Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,10/5/20,10/6/20,10/7/20,10/8/20,10/9/20,10/10/20,10/11/20,10/12/20,10/13/20,10/14/20,10/15/20,10/16/20,10/17/20,10/18/20,10/19/20,10/20/20,10/21/20,10/22/20,10/23/20,10/24/20,10/25/20,10/26/20,10/27/20,10/28/20,10/29/20,10/30/20,10/31/20,11/1/20,11/2/20,11/3/20,11/4/20,11/5/20,11/6/20,11/7/20,11/8/20,11/9/20,11/10/20,11/11/20,11/12/20,11/13/20,11/14/20,11/15/20,11/16/20,11/17/20,11/18/20,11/19/20,11/20/20,11/21/20,11/22/20,11/23/20,11/24/20,11/25/20,11/26/20,11/27/20,11/28/20,11/29/20,11/30/20,12/1/20,12/2/20,12/3/20,12/4/20,12/5/20
466,Rockford-Freeport-Rochelle, IL,-89.17516,42.30503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,5,6,6,8,8,10,11,15,16,18,22,28,32,43,53,65,81,88,94,108,111,127,146,149,165,177,216,261,268,298,314,363,390,427,474,497,543,578,621,694,765,825,909,985,998,1060,1144,1232,1298,1356,1386,1673,1739,1887,1964,2023,2100,2172,2211,2274,2369,2506,2588,2695,2732,2787,2798,2914,2985,3054,3115,3173,3214,3259,3317,3399,3444,3486,3524,3553,3584,3614,3635,3671,3718,3727,3760,3781,3808,3834,3863,3899,3923,3947,3966,4003,4035,4079,4101,4117,4147,4176,4187,4212,4237,4246,4272,4293,4313,4337,4359,4370,4405,4432,4448,4468,4512,4570,4589,4618,4646,4658,4686,4729,4784,4826,4873,4898,4950,4966,4999,5044,5074,5089,5118,5147,5195,5225,5241,5269,5281,5291,5316,5331,5341,5372,5391,5408,5441,5469,5561,5582,5622,5645,5688,5723,5750,5797,5840,5868,5890,5929,5969,6015,6086,6108,6229,6291,6337,6378,6424,6475,6567,6655,6691,6730,6817,6863,6975,7087,7154,7310,7385,7454,7571,7740,7876,8029,8173,8317,8422,8472,8749,8925,9081,9275,9374,9508,9633,9908,10151,10367,10595,10700,10931,11160,11360,11620,11889,12129,12477,12635,12910,13145,13512,13694,14016,14213,14454,14636,15002,15374,15658,16176,16479,16809,17144,17493,18027,18679,19209,19591,20012,20530,21064,21516,22057,22413,22809,23313,23670,23969,24447,24885,25307,25667,25931,26463,26812,27221,27551,27799,28171,28482,28806,29080,29466,29876,30250
468,Rocky Mount-Wilson-Roanoke Rapids, NC,-77.81140,35.94888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,5,6,9,13,15,18,23,45,54,63,67,71,84,95,114,120,131,145,159,174,193,205,223,238,250,272,290,306,333,340,349,368,379,401,422,435,440,450,462,480,504,520,537,563,580,611,638,661,683,701,714,723,734,748,770,785,799,814,830,845,873,895,942,960,975,981,996,1009,1041,1068,1084,1099,1119,1139,1185,1209,1233,1264,1282,1306,1330,1359,1392,1432,1455,1484,1505,1519,1554,1595,1651,1672,1691,1722,1772,1799,1838,1873,1935,1975,2007,2039,2087,2125,2147,2182,2231,2271,2343,2399,2448,2525,2600,2652,2749,2823,2873,2949,3019,3091,3117,3183,3250,3321,3405,3465,3529,3597,3693,3755,3824,3904,3970,4032,4077,4131,4172,4235,4283,4359,4417,4448,4508,4544,4643,4708,4780,4816,4847,4901,4939,4993,5078,5171,5212,5257,5305,5343,5425,5522,5580,5623,5663,5714,5807,5894,5963,6034,6086,6111,6157,6200,6261,6348,6408,6484,6526,6579,6632,6712,6799,6890,7001,7045,7115,7166,7255,7343,7424,7479,7518,7583,7600,7600,7700,7765,7870,7920,8050,8111,8169,8290,8381,8495,8595,8651,8747,8831,8972,9143,9262,9393,9449,9510,9583,9739,9865,10011,10062,10145,10224,10325,10499,10642,10770,10855,10889,11021,11132,11234,11351,11454,11519,11569,11638,11745,11859,11924,12105,12192,12259,12343,12470,12569,12725,12849,13030,13103,13186,13349,13349,13616,13704,13813,13906,13973,14082,14278,14445,14600
472,Sacramento-Roseville, CA,-121.28762,38.64154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,4,4,8,8,8,10,18,19,25,22,38,36,41,50,54,60,68,69,74,113,124,160,169,229,251,266,332,356,388,498,591,602,660,686,762,847,862,963,969,1037,1077,1151,1192,1233,1260,1283,1307,1323,1347,1369,1410,1454,1454,1479,1489,1488,1508,1521,1547,1573,1585,1598,1610,1622,1635,1643,1652,1656,1669,1686,1689,1713,1734,1746,1764,1778,1788,1792,1803,1818,1847,1850,1868,1885,1904,1947,1975,2028,2033,2070,2094,2137,2191,2233,2276,2317,2363,2412,2444,2503,2556,2609,2664,2735,2802,2893,3034,3107,3228,3340,3540,3684,3803,3949,4167,4214,4373,4690,4950,5282,5534,5566,6149,6503,6559,7056,7418,7678,7982,8255,8500,8828,9283,9574,9945,10188,10415,10835,11424,11885,12265,12698,13135,13240,13679,13924,14512,14830,15058,15362,15417,15743,15854,16098,16143,16745,16805,17231,17295,18903,19259,19388,20499,21144,21193,21268,22092,22498,22819,22882,23443,23540,23876,24806,25221,25425,25659,25983,26098,26624,27228,27267,27729,27980,28300,28407,28585,28808,29187,29399,29591,29667,30150,30314,30591,30832,30990,31347,31614,31669,31844,32214,32307,32518,32630,32825,33045,33168,33283,33418,33606,33710,33852,34009,34271,34418,34569,34729,34838,34984,35144,35206,35344,35521,35683,35807,35905,36023,36172,36390,36657,36934,37153,37367,37571,37711,37904,38189,38433,38649,38895,39125,39292,39534,40001,40255,40593,40955,41297,41635,42082,42545,43201,43607,44357,44854,45544,46182,46999,47689,48442,49302,50006,50428,51140,52660,54102,54986,55360,56294,57284,58056,59095,60666,61512,63166,64687
474,Saginaw-Midland-Bay City, MI,-84.09492,43.49439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,4,7,9,13,15,21,25,27,33,38,44,61,77,100,121,132,152,175,203,221,264,291,332,354,379,407,418,439,483,507,545,564,586,605,654,702,739,761,779,819,859,894,930,960,987,1007,1021,1037,1070,1087,1103,1110,1125,1160,1192,1214,1244,1260,1293,1311,1338,1356,1379,1397,1415,1431,1445,1457,1461,1472,1486,1498,1512,1530,1543,1551,1563,1577,1632,1643,1644,1648,1648,1648,1673,1673,1679,1686,1691,1696,1702,1706,1717,1725,1730,1740,1753,1765,1791,1799,1806,1818,1826,1844,1853,1866,1885,1889,1904,1914,1921,1938,1954,1972,2001,2015,2037,2062,2101,2157,2195,2245,2266,2294,2322,2353,2402,2438,2461,2524,2549,2588,2611,2632,2653,2676,2703,2716,2755,2790,2854,2878,2936,2973,3008,3046,3069,3149,3201,3219,3243,3260,3296,3332,3382,3382,3485,3508,3552,3582,3617,3644,3689,3689,3733,3770,3795,3823,3872,3938,3971,3971,4016,4044,4069,4113,4141,4168,4168,4231,4249,4284,4328,4339,4372,4372,4417,4437,4464,4484,4520,4543,4543,4601,4630,4659,4707,4733,4776,4776,4816,4847,4885,4939,4975,5004,5004,5072,5132,5182,5266,5318,5399,5399,5525,5569,5615,5746,5846,5978,5978,6181,6314,6426,6656,6797,7011,7011,7357,7555,7735,8019,8258,8632,8632,9072,9514,9875,10229,10721,11153,11153,11831,12169,12528,12813,13198,13558,13558,14178,14496,14727,14727,15418,15668,15668,16211,16484,16676,17184,17547,17833
476,St. Louis-St. Charles-Farmington, MO-IL,-90.33226,38.61621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,4,4,8,10,16,21,29,42,65,137,184,239,356,485,538,585,858,1039,1252,1398,1522,1761,1863,2214,2472,2701,2961,3245,3451,3600,3722,3848,3984,4165,4329,4484,4643,4795,4956,5134,5361,5610,5770,5933,6098,6264,6403,6589,6720,6889,7141,7263,7411,7615,7817,7944,8078,8174,8281,8367,8522,8665,8773,8899,8989,9096,9190,9311,9425,9553,9662,9809,9919,10047,10155,10255,10383,10481,10572,10691,10800,10944,11072,11179,11307,11356,11473,11598,11688,11779,11746,11877,11945,12102,12223,12312,12477,12598,12723,12807,12857,12985,12976,13238,13546,13760,13936,14191,14423,14531,14732,14925,15092,15217,15365,15624,15992,16434,16817,17202,17418,17692,18207,18648,19160,19646,20137,20546,20889,21480,22194,22971,23887,24756,25590,26356,26872,27861,29051,29903,30533,30887,31419,32109,32844,33632,34143,34484,35017,35439,36190,36858,37688,38463,39245,39864,40420,41007,41592,42178,42808,43501,44023,44509,45062,45619,46243,46876,47591,48143,48582,49233,49847,50343,51197,51868,52446,52947,53317,53790,54283,54896,55653,56429,56837,57444,57993,58591,59199,59789,60252,60799,61190,61750,62184,62971,63684,64198,64681,65075,65340,65698,66556,67078,67689,68125,68321,68842,69416,70128,71073,71445,71804,72124,73228,73946,74918,75505,76284,77087,77732,78370,79045,79841,80895,81746,82676,83360,84369,84985,86576,87727,88769,90121,91146,92547,94151,96760,98879,100637,102257,104830,107109,109647,111929,115554,116792,119380,122157,124601,126551,129385,131786,134070,136097,138617,141214,143916,145429,147330,149198,150943,152922,154938,157137,159292,161889
480,Salisbury-Cambridge, MD-DE,-75.49124,38.52055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,12,17,25,30,33,35,45,68,75,91,99,117,122,134,145,176,185,244,317,342,391,468,539,648,742,797,834,971,1085,1095,1289,1384,1573,1662,1705,1830,2181,2329,2580,2646,2760,2866,2974,3113,3167,3214,3485,3596,3714,3783,3805,4042,4166,4352,4539,4634,4761,4862,5045,5091,5163,5226,5279,5284,5352,5395,5437,5449,5477,5505,5582,5635,5657,5689,5705,5724,5748,5779,5789,5809,5826,5841,5857,5877,5904,5923,5946,5965,5981,5987,6030,6059,6075,6087,6104,6120,6140,6128,6151,6221,6260,6309,6324,6418,6498,6512,6576,6629,6663,6688,6719,6779,6829,6866,6898,6937,6976,7026,7121,7168,7246,7293,7344,7409,7457,7612,7626,7676,7718,7761,7778,7813,7896,7970,8012,8057,8114,8232,8262,8298,8332,8378,8404,8439,8465,8543,8794,8830,8870,8900,8917,8932,8966,8996,9040,9071,9090,9096,9111,9132,9186,9328,9314,9359,9418,9411,9456,9527,9574,9617,9674,9705,9715,9760,9805,9905,9960,9995,10102,10145,10197,10197,10283,10334,10374,10414,10441,10489,10557,10595,10634,10672,10703,10729,10762,10906,11015,11076,11141,11209,11248,11332,11403,11477,11547,11612,11664,11721,11772,11865,12016,12090,12167,12247,12288,12379,12466,12572,12634,12723,12783,12834,12931,13040,13145,13252,13336,13398,13464,13543,13655,13752,13852,13953,14041,14131,14242,14401,14558,14725,14867,15020,15118,15304,15535,15787,15956,16091,16246,16355,16612,16785,16968,17155,17288,17593,17746,17941,18177,18401
482,Salt Lake City-Provo-Orem, UT,-111.93556,40.63606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,7,8,18,28,39,47,60,93,116,160,236,277,321,374,449,569,681,760,832,832,1022,1188,1363,1529,1597,1656,1756,1762,1996,2093,2185,2242,2293,2421,2556,2702,2822,2950,3080,3159,3305,3462,3626,3784,3950,4056,4163,4312,4480,4631,4753,4915,5032,5158,5289,5407,5592,5747,5883,5985,6056,6230,6350,6496,6620,6758,6854,6970,7137,7283,7449,7636,7750,7855,7944,8023,8201,8513,8739,8977,9163,9334,9605,9892,10296,10790,11023,11253,11469,11744,12082,12372,12722,13016,13282,13578,13945,14402,14913,15490,15852,16236,16577,17006,17534,18148,18654,19047,19555,20044,20501,21011,21551,22173,22545,23008,23487,24152,24681,25447,26000,26545,27035,27457,27833,28692,29315,29994,30680,31018,31454,31967,32439,33195,33771,34093,34479,34882,35189,35639,36077,36515,36936,37244,37567,37947,38455,38864,39204,39552,39799,40133,40460,40770,41285,41602,41917,42135,42374,42699,43128,43558,43905,44191,44422,44795,45177,45534,45898,46326,46746,46981,47259,47644,48103,48581,48978,49346,49702,50015,50313,50646,51258,51794,52412,52953,53480,54197,55079,56154,57180,58064,58654,59276,60129,61265,62593,63571,64607,65394,66050,66891,67824,68860,69833,71145,72184,72853,73765,75202,76453,77682,78793,79712,80594,81645,82999,84401,85588,86584,87675,88668,89863,91263,93036,94483,96135,97182,98195,99595,101236,103321,104878,106552,107661,109141,111003,113608,116267,118975,121194,123263,125464,127550,130965,132904,137645,140028,141787,144539,147151,150698,154729,157576,160566,162501,164823,166350,166350,171719,173391,174923,176595,178737,182183,185641,188123,191283
484,San Antonio-New Braunfels-Pearsall, TX,-98.49987,29.45016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,12,30,33,44,53,66,82,85,108,140,155,173,195,209,251,282,314,409,455,482,548,608,668,736,792,856,906,930,958,1041,1077,1118,1159,1183,1202,1261,1354,1522,1531,1537,1538,1483,1534,1608,1610,1722,1832,1833,1903,1932,2038,2089,2099,2142,2214,2226,2277,2315,2324,2476,2478,2486,2651,2658,2718,2767,2788,2828,2828,2859,2868,3009,3009,3078,3272,3282,3295,3351,3364,3517,3787,3795,3963,3993,4200,4341,4553,4749,5009,5160,5209,5702,5993,6596,7085,7537,8075,8464,8913,9406,10099,10615,11940,12590,12698,14527,14664,15121,16663,17004,17561,18505,19370,20546,21575,21791,22974,23539,24452,24680,30771,31373,32916,35171,35652,35871,38222,39438,39821,40723,40723,41471,41601,44118,45568,46151,46185,46464,46531,46761,47187,47594,48128,48474,48749,48992,49354,49760,50149,50385,50708,50837,50907,51104,51450,51724,51941,51991,52437,52547,52732,52917,53118,53422,53686,53810,53850,54120,54386,54565,54732,54863,55091,55091,55290,55514,55583,55790,55942,57709,57810,57966,58146,58318,58497,58681,61268,64254,67210,64698,64882,65153,65263,68113,68176,68715,68923,69115,69225,69373,69870,70232,70240,70630,70802,70998,71089,71185,71332,71515,71630,71869,72077,72275,74974,75100,75282,75509,75716,76004,76260,76407,76633,76831,77136,77389,77572,77846,78037,78211,78539,78734,78952,79203,79455,79717,80275,80685,80701,81345,81810,81957,82601,82795,83155,83697,84187,85156,85725,86817,87524,88745,90101,90157,90175,91836,93482,94605,95205,96419,98206,99790,100635
488,San Jose-San Francisco-Oakland, CA,-121.79067,37.68552,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,13,17,18,29,31,51,63,65,89,110,133,183,227,224,315,382,441,495,576,705,750,925,1099,1271,1523,1764,1893,2082,2421,2591,2859,3108,3371,3635,3994,4119,4362,4657,4798,5119,5328,5502,5845,5973,6356,6542,6790,7064,7181,7456,7612,7730,8027,8245,8378,8566,8737,8955,9139,9318,9511,9709,9897,10026,10316,10528,10717,10906,11120,11284,11439,11614,11743,11934,12173,12355,12554,12783,13064,13198,13380,13769,14087,14305,14471,14787,15030,15323,15539,15848,16158,16365,16679,16940,17170,17534,17905,18108,18589,18959,19298,19804,20070,20435,20934,21269,21655,22066,22704,23248,24397,24791,25476,26602,27374,28115,28969,29327,30231,31306,32682,34242,35614,36578,37436,38168,38950,41841,43197,45610,46731,48024,48676,50895,53247,54590,56111,57535,58406,59324,61327,63317,65714,67620,69457,70095,71022,72373,74084,76641,78164,79263,80747,81643,82844,84661,85340,87556,88214,89873,90631,94964,96985,99232,101893,105141,105830,107586,109064,110943,113453,114785,116150,117350,118258,119704,121407,122908,123945,125308,126672,127541,129182,130079,131632,132951,133903,134865,135924,136521,137469,138049,138685,139873,140840,141555,142393,143228,143611,144382,145479,146253,146769,147489,148314,148822,149444,150164,150783,151239,151741,152289,152934,153536,154157,154882,155409,156000,156609,157050,157657,158282,158858,159341,159765,160325,161043,161516,162060,162575,163110,163864,164468,165209,165793,166544,167218,167833,168561,169271,170054,170712,171505,172253,172773,173681,174469,175428,176361,177402,178625,179401,180932,182217,183361,184366,186053,187769,188943,190553,192619,194360,196122,197918,199812,200917,202205,205084,208113,209800,211699,213828,215949,219199,221087,224324,227960,231385,235468
490,San Juan-Bayamón, PR,-66.14032,18.33356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,584,588,589,592,608,616,627,643,647,649,649,656,668,672,679,688,694,695,705,715,736,753,778,789,789,793,801,814,814,828,829,840,854,865,871,874,875,876,878,888,896,920,933,940,952,968,970,1004,1019,1028,1031,1033,1040,1044,1045,1075,1084,1085,1070,1092,1093,1096,1112,1119,1138,1175,1192,1218,1244,1266,1281,1415,1461,1481,1537,1614,1679,1776,1954,2009,2125,2184,2290,2409,2635,2796,2975,3042,3272,3429,3621,3772,3915,4038,4150,4342,4408,4817,5031,5265,5493,5744,5877,6253,6511,6848,7152,7404,7929,8056,8451,8744,8892,9283,9811,9910,10052,10453,10671,10860,11228,11288,11355,11762,11997,12261,12460,12662,12745,13049,13191,13232,13354,13406,13759,13841,13842,14235,14362,14578,14747,14925,15136,15191,15556,15999,16548,16792,17006,17086,17128,17789,18445,18725,19201,19811,20200,20371,20561,20878,21115,21300,21614,21823,21839,22141,22422,22587,22762,22950,23059,23490,23787,23993,24094,24449,24776,25183,25304,25384,26373,26470,27011,27402,27572,27616,28170,28625,28853,29140,29818,30093,30139,30361,30951,31354,31800,32163,32370,32588,33596,34098,34584,35126,35566,36008,36231,36633,37276,38087,38831,39389,39672,39814,40159,41293,41973,42078,42764,43306,43580,43918,44333,45095
496,Savannah-Hinesville-Statesboro, GA,-81.37058,32.05402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,6,12,13,17,20,28,31,33,45,57,71,89,101,125,162,186,200,208,218,227,236,247,261,271,272,295,300,306,321,324,340,355,368,370,370,375,387,395,405,415,417,422,435,459,476,480,490,498,506,515,534,545,552,562,570,569,585,604,617,658,696,711,723,729,769,780,791,815,826,826,848,853,872,880,904,910,910,921,934,946,976,997,1033,1038,1074,1094,1141,1154,1243,1269,1299,1355,1467,1572,1655,1743,1804,1831,1897,2162,2302,2484,2714,2927,3022,3146,3257,3387,3482,3801,4041,4196,4485,4680,4847,5011,5217,5497,5726,5918,6161,6367,6699,6925,7114,7263,7446,7683,7854,8069,8255,8507,8593,8758,9016,9239,9399,9598,9849,9968,10115,10347,10526,10620,10808,10939,11016,11126,11238,11337,11490,11645,11766,11824,11973,12046,12151,12324,12583,12725,12907,13063,13207,13344,13543,13746,13889,14038,14115,14296,14476,14583,14727,14825,14989,15076,15160,15262,15392,15492,15629,15712,15764,15883,16068,16179,16267,16337,16381,16405,16473,16525,16593,16685,16773,16810,16850,16928,16974,17014,17107,17163,17241,17284,17352,17415,17481,17583,17649,17730,17788,17882,17957,18012,18092,18157,18198,18267,18380,18477,18557,18583,18639,18687,18686,19492,19590,19718,19783,19835,19880,19944,20036,20137,20257,20382,20476,20506,20553,20704,20788,20956,21066,21194,21255,21350,21458,21591,21740,21826,21914,21939,21975,22074,22218,22379,22503,22635
497,Scottsboro-Fort Payne, AL,-85.88766,34.59499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,5,9,9,9,11,14,16,22,24,27,30,33,34,36,38,40,43,52,55,60,64,66,68,77,80,85,91,100,102,105,107,113,116,118,119,120,122,124,126,136,151,161,179,192,198,207,217,225,237,244,251,256,260,262,268,276,281,283,289,294,302,312,318,319,323,325,329,339,343,343,349,360,362,369,375,382,399,411,435,441,450,459,483,508,530,543,559,566,583,620,660,690,716,733,759,779,823,884,950,961,976,994,1037,1117,1192,1249,1343,1386,1430,1563,1629,1679,1735,1787,1836,1872,1906,1943,2011,2047,2113,2145,2159,2195,2232,2314,2390,2445,2502,2543,2607,2634,2709,2767,2820,2866,2902,2928,2991,3013,3031,3073,3091,3101,3151,3189,3216,3245,3269,3288,3297,3306,3339,3364,3384,3410,3434,3444,3463,3487,3512,3541,3553,3558,3567,3574,3585,3600,3618,3634,3654,3662,3667,3697,3726,3760,3799,3818,3842,3859,3876,3902,3930,3954,3975,3984,4005,4040,4080,4133,4202,4269,4285,4321,4395,4422,4518,4582,4635,4666,4735,4793,4875,4962,5038,5090,5136,5185,5284,5375,5455,5498,5553,5599,5653,5713,5788,5842,5957,6014,6037,6071,6142,6200,6252,6312,6362,6391,6450,6451,6568,6652,6762,6863,6928,6954,7001,7121,7235,7343,7462,7513,7554,7721,7823,7921,7947,8059,8168,8220,8385,8554,8745,8953,9121
500,Seattle-Tacoma, WA,-121.95988,47.49344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,18,27,39,69,77,99,118,118,158,277,400,490,583,583,752,916,975,1171,1327,1550,1713,1905,2024,2272,2747,2926,3470,3672,3856,4300,4386,4942,5184,5493,5903,6155,6438,6718,7027,7370,7606,7818,7900,8074,8221,8381,8691,8737,9139,9211,9394,9525,9664,9823,10015,10172,10308,10435,10592,10765,10882,11049,11190,11340,11453,11615,11821,11897,12050,12159,12251,12360,12464,12589,12657,12800,12886,12953,13042,13099,13151,13216,13216,13394,13454,13481,13612,13711,13775,13848,13989,14038,14120,14237,14325,14418,14493,14560,14617,14691,14691,14755,14884,15013,15079,15172,15284,15363,15487,15646,15798,15894,15961,16198,16355,16549,16714,16946,17074,17260,17549,17754,18118,18396,18594,18848,19097,19263,19469,19725,20005,20005,20584,21037,21295,21579,22015,22398,22787,23202,23540,23839,24200,24628,25072,25559,25909,26273,26601,26940,27339,27339,28177,28451,28693,28990,29288,29751,30041,30456,30740,31010,31242,31543,31849,32241,32569,32807,32987,33273,33573,33965,34138,34532,34768,34979,35095,35340,35638,35898,36151,36336,36509,36640,36832,37060,37305,37557,37719,37868,37868,38095,38291,38534,38744,38920,39025,39149,39304,39490,39702,39933,40074,40199,40361,40549,40753,40997,41299,41543,41738,41868,42130,42446,42861,43178,43405,43602,43819,44122,44500,44858,45087,45087,45087,46018,46392,46762,47162,47595,47870,48131,48385,48857,49254,49696,50236,50578,50910,51191,51581,52088,52690,53301,53746,54299,54637,55612,56374,57389,58408,59274,59979,60683,60683,62718,64018,65462,66682,67543,68994,69584,70733,71866,72801,72801,76525,78376,80031,80031,82585,83815,84967,86317,87745,89114,90002,91001,92112
